SBT Interview End Date,Week End Date,YYYY Mm,SBT Case ID,SBT Response ID,SBT Agent,SBT Channel Name,SBT Msg Created,SBT Close Date,SBT Contact Count,SBT Queue Nm,SBT Vendor Name,SBT Location Name,SBT Message Age,SBT Q1 (Email overall score),SBT Q2 (Was your issue resovled?),SBT Q201(NPS),SBT Q200(Ease of contact Customer Care),SBT Q186 (Verbatim),FCR,FCR Count
2014-08-22l,2014-08-23l,2014-08,140817-045052,1196099,arifha,Email,2014-08-17l,2014-08-21l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6038,10,2,,10,,0,1
2014-08-22l,2014-08-23l,2014-08,140815-026974,1196110,azmathm,Email,2014-08-15l,2014-08-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6629,1,2,,10,"I cant rely on yahoo customer service, you call you will never get through for as much as 60mins.",0,1
2014-08-22l,2014-08-23l,2014-08,140815-044889,1196136,giris,Email,2014-08-15l,2014-08-21l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,9070,1,2,,10,"I will be leaving Yahoo! web hosting shortly for a new hosting company.  The primary reason is b/c of the lack of support.  My issue was never acknowledged as an issue on Yahoo's end, but was since the issue was resolved several days later without any change in my code.  I was never able to get someone on phone support and only received responses to my email once a day - in the middle of the night.  Impossible to carry on a dialogue to resolve the issue.  ",0,1
2014-08-22l,2014-08-23l,2014-08,140807-040391,1196266,azmathm,Email,2014-08-07l,2014-08-17l,0,SMB-LocalBasic-Tech-FL,SMB - Agents,SMB - Agents,13795,1,2,,10,"I would really like a refund of my $89 for LocalWorks.  When the dashboard doesn't show error messages, It does not provide any useful information and I cant even access my listing to fix errors.",0,1
2014-08-22l,2014-08-23l,2014-08,140814-029453,1196454,arunya,Email,2014-08-14l,2014-08-20l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,9358,10,2,,7,thanks,0,1
2014-08-22l,2014-08-23l,2014-08,140816-022656,1196455,arifha,Email,2014-08-16l,2014-08-21l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,8002,1,2,,10,Please fix the issue outlined in my original request.,0,1
2014-08-22l,2014-08-23l,2014-08,140818-053411,1196461,maryjert,Email,2014-08-18l,2014-08-21l,0,SMB-MerchantSolutions-Tech-FL,SMB - Agents,SMB - Agents,4737,1,2,,10,"I live in japan.your small business site does not work here due to paypal pro being a usa based payment system.There was no indication during the yahoo check out service that paypal pro is the only way of payment.I request a full refund
thank you",0,1
2014-08-23l,2014-08-23l,2014-08,140818-018184,1196517,azmathm,Email,2014-08-18l,2014-08-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6845,7,2,,9,,0,1
2014-08-23l,2014-08-23l,2014-08,140818-041527,1196537,dainva,Email,2014-08-18l,2014-08-23l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,6490,1,2,,6,"Basically the Support guys, very polite and all, did not understand the issues, or could not solve them owing to fundamental problems Yahoo Business seems to be having. See the several ""incidents"" I reported. Vey painful experience",0,1
2014-08-23l,2014-08-23l,2014-08,140819-004058,1196539,azmathm,Email,2014-08-19l,2014-08-23l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,5727,1,2,,8,"Terrible customer care, no one to talk to, could not get information, could not talk to a supervisor, could not escalate to someone who knew how to help  me. Very disappointing. ",0,1
2014-08-23l,2014-08-23l,2014-08,140815-038195,1196553,azmathm,Email,2014-08-15l,2014-08-20l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,6424,1,2,,10,"I have used Yahoo business mail for many, many years. Given my latest problems, I suggest the service is not fit for purpose. I will definitely NOT be recommending Yahoo to my colleagues.",0,1
2014-08-23l,2014-08-23l,2014-08,140819-038623,1196606,deenavb,Email,2014-08-19l,2014-08-23l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,5062,9,2,,1,,0,1
2014-08-23l,2014-08-23l,2014-08,140815-054029,1196670,azmathm,Email,2014-08-15l,2014-08-23l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,10384,8,2,,7,Thanks for the help,0,1
2014-08-23l,2014-08-23l,2014-08,140812-042628,1196710,bharath1,Email,2014-08-12l,2014-08-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,12073,6,2,,9,"My issue was being unable to publish to my web site, which eventually was due space limitation in my unlimited plan.  I expect you to know when I am at the top of a space tier to automatically enable more space.  ",0,1
2014-08-23l,2014-08-23l,2014-08,140817-031152,1196731,giris,Email,2014-08-17l,2014-08-21l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6348,1,2,,10,I never got a reply from yahoo staff. I fixed my problem myself.,0,1
2014-08-23l,2014-08-23l,2014-08,140818-013223,1196739,jitender,Email,2014-08-18l,2014-08-23l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,6934,1,2,,10,I will not be using Yahoo ever again.,0,1
2014-08-23l,2014-08-23l,2014-08,140823-016108,1196809,jitender,Phone,2014-08-23l,2014-08-23l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,9,2,,9,,0,1
2014-08-23l,2014-08-23l,2014-08,140818-061615,1196841,christur,Email,2014-08-18l,2014-08-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6126,5,2,,8,The PayPal billing issue I have was not resolved. Yahoo are not able to bill my bank account as a secondary funding source. I had to use my credit card. I am checking out other domain hosts now as alternatives.,0,1
2014-08-23l,2014-08-23l,2014-08,140818-048524,1196933,azmathm,Email,2014-08-18l,2014-08-23l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,6373,1,2,,2,My website is down because there wasn't enough concern with what is. $10.00 monthly payment after over 5 years with Yahoo.   How would you feel if the Yahoo site was down.   Not good for business.  ,0,1
2014-08-23l,2014-08-23l,2014-08,140818-052681,1196964,azmathm,Email,2014-08-18l,,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,,7,2,,10,I have paid Yahoo for my domain name for 8 years and now that I am ready to create a website and am actively publicizing it you mess up my starter page completely! All I was trying to do was change the text my new consulting areas ahead of creating a hosted website. Now all I have is a page with unprofessional yellow daisies and no means to change this template or add text to the page. Very disappointed:(,0,1
2014-08-23l,2014-08-23l,2014-08,140818-069072,1196977,ancilava,Email,2014-08-18l,2014-08-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5955,9,2,,4,"The answer I received was a general troubleshooting email; however, I was able to find an answer to my problem in it. I am grateful for the assistance. ",0,1
2014-08-23l,2014-08-23l,2014-08,140821-015735,1197021,suganyab,Phone,2014-08-21l,2014-08-21l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,8,2,,9,,0,1
2014-08-23l,2014-08-23l,2014-08,140823-015461,1197025,dainva,Phone,2014-08-23l,2014-08-23l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,9,2,,1,,0,1
2014-08-23l,2014-08-23l,2014-08,140813-054920,1197143,nadeemk,Email,2014-08-13l,2014-08-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,10375,1,2,,10,I really don't like Yahoo and that is why I am moving my web site form your server.,0,1
2014-08-23l,2014-08-23l,2014-08,140815-055081,1197147,arifha,Email,2014-08-15l,2014-08-20l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,7329,1,2,,10,Very apparent that nothing changed over the past 9 months of not being able to update my site. Yahoo support (phones did not work) was incompetent when I got emails from them (emails seemed extremely sanitized and really were not specific to my problem.,0,1
2014-08-23l,2014-08-23l,2014-08,140818-028657,1197160,arifha,Phone,2014-08-18l,2014-08-18l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,,6,,0,1
2014-08-23l,2014-08-23l,2014-08,140818-063004,1197169,christur,Email,2014-08-18l,2014-08-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6099,10,2,,3,"Finally decided to talk to a person rather than email. I think that this is the only way to go for me. Otherwise, I get a boiler-plate answer that brings  up more questions. The agent I spoke with was well informed and put me at ease. Thanks for the good service.",0,1
2014-08-23l,2014-08-23l,2014-08,140823-051044,1197211,giris,Phone,2014-08-23l,2014-08-23l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,,1,,0,1
2014-08-23l,2014-08-23l,2014-08,140823-045029,1197220,nadeemk,Phone,2014-08-23l,2014-08-23l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,1,2,,1,,0,1
2014-08-24l,2014-08-30l,2014-08,140819-007662,1197406,azmathm,Email,2014-08-19l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7208,8,2,,9,I had to search the web to find customer care... wondering if there's a simpler way.,0,1
2014-08-24l,2014-08-30l,2014-08,140820-009608,1197413,arifha,Email,2014-08-20l,2014-08-24l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,5732,5,2,,10,"Yahoo is very difficult to work with, difficult to find a contact number, given half answers.  too many times has our e-mail been hacked within Yahoo.",0,1
2014-08-24l,2014-08-30l,2014-08,140819-011569,1197423,giris,Email,2014-08-19l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7102,1,2,,9,Disgusted,0,1
2014-08-24l,2014-08-30l,2014-08,140817-041886,1197480,shafath,Email,2014-08-17l,2014-08-23l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,7646,10,2,,1,,0,1
2014-08-24l,2014-08-30l,2014-08,140812-052021,1197490,deenavb,Email,2014-08-12l,2014-08-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,10605,1,2,,9,,0,1
2014-08-24l,2014-08-30l,2014-08,140819-025545,1197525,dainva,Email,2014-08-19l,2014-08-24l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,6868,1,2,,7,"Obviously did NOT read my question.  I know how to set up a subdomain.  I can't seem to publish a working page in the sub domain.  Have since discovered that .jpg ang .png files do not display the work around is that .gif files display, so I converted my graphics to .gif's would like it working properly",0,1
2014-08-24l,2014-08-30l,2014-08,140818-024950,1197575,haritas,Email,2014-08-18l,2014-08-24l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,8342,1,2,,10,"I've never had to go thru so much to clear up a matter and still not get it resolve, this automated system is useless, sometimes you just need to talk to a real person to get a matter resolved, which never got resolved. I wish somebody would read my previous responses and help me resolve it. As it stands I've always liked yahoo, but I'm starting to feel less of it. Tony Torcasio 203-616-5184",0,1
2014-08-24l,2014-08-30l,2014-08,140818-037511,1197614,haritas,Email,2014-08-18l,2014-08-24l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,8150,1,2,,10,Hours and months spent communicating with Yahoo and it's still screwed up. Right now they have three listings for my business and only one of them is correct. Worst of all one of the listings links to a competitor's website rather than my own. What is going on(question) I have not experienced anything like this at Google or Bing.,0,1
2014-08-24l,2014-08-30l,2014-08,140819-020803,1197638,giris,Email,2014-08-19l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6940,1,2,,5,Please fix what Yahoo people brake in my website as son as possible. Please DO NOT erase Polioro.Com mysql database. Thank you.,0,1
2014-08-24l,2014-08-30l,2014-08,140812-039237,1197873,ashishk1,Email,2014-08-12l,2014-08-18l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,9235,2,2,,10,I still do not have access to my yahoo email account. I continue to get error messages that the certificate is not recognized...,0,1
2014-08-24l,2014-08-30l,2014-08,140819-039612,1197974,azmathm,Email,2014-08-19l,2014-08-24l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,6652,1,2,,10,It's impossible to get connected to talk to somebody.  The problem hasn't been solved since April ,0,1
2014-08-24l,2014-08-30l,2014-08,140817-018029,1197977,jitender,Email,2014-08-17l,2014-08-24l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,9765,1,2,,10,Terrible customer service.  Can not get a hold on a representative.,0,1
2014-08-24l,2014-08-30l,2014-08,140806-062870,1198001,azmathm,Email,2014-08-06l,2014-08-23l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,23359,1,2,,9,,0,1
2014-08-24l,2014-08-30l,2014-08,140818-000356,1198016,azmathm,Email,2014-08-18l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,8879,1,2,,8,"Your agents should ALWAYS respond to return emails asking for clarification.......only one agent(preferably the most qualified in the area of specialization) should stay with a case until resolved. So much time is wasted waiting for responses that are vague/unclear, too general or otherwise useless/unhelpful. I did what the last agent asked for, and now the last email is asking for more information. It's taking much too long for the agents to perform a simple request. When requesting information, the agents need to word their requests clearly and in detail so there won't be any confusion about dual meanings and multiple interpretations. I believe some agents are simply rushing while addressing some of these issues, and the result is sometimes confusion and time loss for the client. Since the agents don't reply to responding emails asking for clarification, a whole NEW problem results which is not knowing how to move the case forward. If I have to resubmit the original request I'll lose",0,1
2014-08-24l,2014-08-30l,2014-08,140813-000314,1198024,ancilava,Email,2014-08-13l,2014-08-17l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7120,8,2,,4,,0,1
2014-08-24l,2014-08-30l,2014-08,140815-025096,1198026,azmathm,Email,2014-08-15l,2014-08-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6662,1,2,,10,NOT WORTH IT!!,0,1
2014-08-24l,2014-08-30l,2014-08,140818-067186,1198029,christur,Email,2014-08-18l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7606,1,2,,10,"Yes, when two questions are asked at least address both questions.  I am seriously considering dumping yahoo as a website provider and using something else.  Trying to contact someone is a joke and I want my questions answered.  I bought yahoo because I thought the customer service would be superior but boy I am way off on that one.  Yahoo's customer service stinks and I have only had it a week!
",0,1
2014-08-25l,2014-08-30l,2014-08,140825-010815,1198338,giris,Phone,2014-08-25l,2014-08-25l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,,10,Customer care provided more better options and features for yahoo business,0,1
2014-08-25l,2014-08-30l,2014-08,140820-023951,1198339,sanjanak,Email,2014-08-20l,2014-08-24l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,6573,7,2,,9,,0,1
2014-08-25l,2014-08-30l,2014-08,140819-011823,1198381,giris,Email,2014-08-19l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7095,5,2,,5,I didn't understand the computer jargon.  So I am still not sure how to correct the problem,0,1
2014-08-25l,2014-08-30l,2014-08,140818-034607,1198393,abduljab,Phone,2014-08-18l,2014-08-22l,0,SMB-BusinessMail-Tech-phone-ET,SMB - Escalation Team,SMB - Escalation Team,5463,1,2,,6,"My issue with my domain is still occurring, but it isn't worth the effort to talk to the customer service people again.",0,1
2014-08-25l,2014-08-30l,2014-08,140819-022070,1198397,haritas,Email,2014-08-19l,2014-08-24l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,8034,7,2,,10,"WOULD LIKE TO TALK TO A PERSON WHEN i HAVE A PROBLEM, NOT A MACHINE.",0,1
2014-08-25l,2014-08-30l,2014-08,140819-035458,1198407,jitender,Email,2014-08-19l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7831,1,2,,9,"Asked about an upgrade - would anyone want to respond(question) Have been with you since 2009 - second time I ever tried to contact Yahoo!, with no response! ",0,1
2014-08-25l,2014-08-30l,2014-08,140811-018509,1198552,bharath1,Email,2014-08-11l,2014-08-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,13881,1,2,,9,It took multiple calls and emails to get the site fixed.  Your people kept saying that it was fixed but it was not.  I was very unhappy with your service.,0,1
2014-08-25l,2014-08-30l,2014-08,140816-008625,1198564,haritas,Email,2014-08-16l,2014-08-23l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,9873,7,2,,2,,0,1
2014-08-25l,2014-08-30l,2014-08,140825-018430,1198628,thahasee,Phone,2014-08-25l,2014-08-25l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,9,2,,9,,0,1
2014-08-25l,2014-08-30l,2014-08,140825-033643,1198652,eshanan,Phone,2014-08-25l,2014-08-25l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,,10,"He was great, the only problem was the connection was not very good. the volume kept getting high then low and it was difficult to hear the representative clearly because of the phone connection.",0,1
2014-08-25l,2014-08-30l,2014-08,140817-011629,1198687,jitender,Email,2014-08-17l,2014-08-24l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,9923,6,2,,7,Remember people are going to use searches that have accurate information. If your searches don't provide that people won't use it. And If as a business owner I can't make changes to my business then how are we suppose to provide the info to our customers(question) You need us like we need you. Don't forget that. ,0,1
2014-08-25l,2014-08-30l,2014-08,140818-054065,1198738,christur,Email,2014-08-18l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7868,1,2,,10,Make english mandatory for your employees,0,1
2014-08-25l,2014-08-30l,2014-08,140821-052834,1198771,bhuvanes,Email,2014-08-21l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,4589,10,2,,9,Thank you for the help. Changing my passwords allowed me to access the two accounts [vikeswtst and wisconsintrackonline] that I could not access using the normal password.,0,1
2014-08-25l,2014-08-30l,2014-08,140821-041662,1198772,bhuvanes,Email,2014-08-21l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,4812,10,2,,9,,0,1
2014-08-25l,2014-08-30l,2014-08,140824-047609,1198821,nadeemk,Phone,2014-08-24l,2014-08-24l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,,1,Stephan was the best!,0,1
2014-08-25l,2014-08-30l,2014-08,140810-027660,1198841,jitender,Email,2014-08-10l,2014-08-16l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,7955,1,2,,8,"Yes. I have a free basic local business listing. I have been trying for well over a month to change my email address in the description. It has been ""pending"" for months it seems. Yahoo is really useless for this purpose. How would anyone even find the business listing(question) When I do a Goggle search, I only get links for my business listings with Google, Yellow Pages and an external pet-sitting website. No Yahoo at all. What a shame. Useless.",0,1
2014-08-25l,2014-08-30l,2014-08,140825-041483,1198863,eshanan,Phone,2014-08-25l,2014-08-25l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,1,2,,8,Took me a long time to discover your toll free number online and then I was on hold for a LOOOOOOOOOOOOOOOOOOOOOOOOOOONG time !! Well over 35 minutes !!!!!!!!!!!!!!!!!!!!!!!!!,0,1
2014-08-25l,2014-08-30l,2014-08,140815-044356,1198899,bharath1,Email,2014-08-15l,2014-08-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7593,8,2,,1,,0,1
2014-08-25l,2014-08-30l,2014-08,140823-032990,1198947,nadeemk,Email,2014-08-23l,2014-08-25l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,3163,10,2,,1,,0,1
2014-08-25l,2014-08-30l,2014-08,140818-002998,1199029,christur,Email,2014-08-18l,2014-08-21l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5666,10,2,,1,Just to respond quicker.,0,1
2014-08-26l,2014-08-30l,2014-08,140818-019839,1199073,arifha,Email,2014-08-18l,2014-08-24l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,8420,1,2,,10,"Your customer care sucks, always has, and is getting worse. 
You are too focused on cutting cost to provide solutions to customers. 
I still have a serious email problem, EMAIL, do you understand(question) 
The MOST BASIC SERVICE from an ISP! 
A friend has an ISP in Libya: they provide email. ",0,1
2014-08-26l,2014-08-30l,2014-08,140818-019624,1199077,azmathm,Email,2014-08-18l,2014-08-23l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,6824,1,2,,10,,0,1
2014-08-26l,2014-08-30l,2014-08,140822-047398,1199085,ancilava,Email,2014-08-22l,2014-08-26l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,4839,9,2,,2,,0,1
2014-08-26l,2014-08-30l,2014-08,140821-000025,1199102,sunilrd,Email,2014-08-21l,2014-08-26l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,7284,10,2,,1,,0,1
2014-08-26l,2014-08-30l,2014-08,140820-007923,1199193,jitender,Email,2014-08-20l,2014-08-26l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,8494,10,2,,10,,0,1
2014-08-26l,2014-08-30l,2014-08,140818-033693,1199214,bhuvanes,Email,2014-08-18l,2014-08-26l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,10924,2,2,,10,"Yahoo should be ashamed of how you treat customers.  I have sent you money every month for years and years and when I have a simple problem I have to turn back flips to get help. No way to call... no live chat... just an email, a reply a day later, a security question, another security question a day after that.  And two more days for an answer to my question(question) Disgusting!",0,1
2014-08-26l,2014-08-30l,2014-08,140820-039730,1199238,bhuvanes,Email,2014-08-20l,2014-08-26l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,7930,2,2,,9,Yahoo now opens to Small Business Mail. Still can't get e-mail notifications on my Android. Still can't create a signature.,0,1
2014-08-26l,2014-08-30l,2014-08,140819-044043,1199275,christur,Email,2014-08-19l,2014-08-26l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,9296,1,2,,3,"The person responding just sent me the same link, which I originally sent him as an example of incorrect help information. He also clearly did not represent or understand the services I'm paying for from Yahoo. So I'm still stuck with no solution. Very frustrating. ",0,1
2014-08-26l,2014-08-30l,2014-08,140820-017257,1199281,christur,Email,2014-08-20l,2014-08-26l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,8283,1,2,,10,Perhaps there was a miscommunication but no one contacted me with a solution!,0,1
2014-08-26l,2014-08-30l,2014-08,140825-063328,1199299,giris,Phone,2014-08-25l,2014-08-25l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,7,2,,10,I hope Yahoo can make form in Chinese available soon since we need it for our Web Site in Chinese.,0,1
2014-08-26l,2014-08-30l,2014-08,140821-040569,1199331,bhuvanes,Email,2014-08-21l,2014-08-26l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6441,5,2,,10,"If my issue can not be resolved soon, I will have to close my account and opt for another web host.",0,1
2014-08-26l,2014-08-30l,2014-08,140818-011718,1199415,haritas,Email,2014-08-18l,2014-08-26l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,11282,1,2,,10,"Incident #140818-011718....You are killing my small local business.  You removed the extremely libelous review of our ex-manager, but yet it is still showing up in the Yahoo search engine.  I'm always assured (extreme sarcasm) that you will take care of it, but to no avail.  I am so irritated and disgusted with Yahoo.  This is the main and only reason that I will not upgrade my local business listing with you.  If you can't fix this one problem, then why would I want to upgrade my listing or use your services(question)!  If at least 1 intelligent person at Yahoo could contact me and resolve this problem, then I would be thrilled.  My ""incident report"" stated that someone would contact me in 1-3 days.  Yeah, right....three times I have contacted Yahoo to resolve this issue, but I just get the standard email from ""Harita"" telling me that she is unable to resolve this issue but it will be escalated to our engineering department and someone will contact me....like never.  So very disappointed with ",0,1
2014-08-26l,2014-08-30l,2014-08,140826-016821,1199420,amreenb,Phone,2014-08-26l,2014-08-26l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,,10,,0,1
2014-08-26l,2014-08-30l,2014-08,140820-028782,1199443,bhuvanes,Email,2014-08-20l,2014-08-26l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,8103,5,2,,3,Uninstall and reinstall didn't really address my question.,0,1
2014-08-26l,2014-08-30l,2014-08,140822-002086,1199446,bhuvanes,Email,2014-08-22l,2014-08-26l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5779,1,2,,3,,0,1
2014-08-26l,2014-08-30l,2014-08,140819-052138,1199468,haritas,Email,2014-08-19l,2014-08-26l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,9157,1,2,,10,"Takes too long for business listings to be updated!  It's been over 55 days, still waiting after numerous attempts.",0,1
2014-08-26l,2014-08-30l,2014-08,140826-019989,1199481,dainva,Phone,2014-08-26l,2014-08-26l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,5,2,,8,I want to update my website. Webhosting will not let me do it.  I have the latest version of Internet Explorer. I need to update my website!!,0,1
2014-08-26l,2014-08-30l,2014-08,140819-033192,1199490,haritas,Email,2014-08-19l,2014-08-26l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,9470,1,2,,8,"They are not addressing the problem. I have explained the issues with specific businesses, and instead of helping me solve the problem, they tell me that business that I haven't inquired about are active. I'm aware of the active businesses. I need help with the pending verification businesses. ",0,1
2014-08-26l,2014-08-30l,2014-08,140819-018730,1199491,christur,Email,2014-08-19l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6973,1,2,,10,I'm trying my best to get the boss to move to a better hosting service.  One where we can actually talk to human being and where they actually get things fixed.,0,1
2014-08-26l,2014-08-30l,2014-08,140822-039123,1199609,haritas,Email,2014-08-22l,2014-08-26l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,5014,4,2,,4,I have been waiting over two months and have submitted two tickets for getting my business approved by Yahoo business.,0,1
2014-08-26l,2014-08-30l,2014-08,140819-028244,1199623,haritas,Email,2014-08-19l,2014-08-26l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,9544,2,2,,10,"I resolved the issue on my end within a matter of days, yet I am bumped to the back of the line for verification(question) I just needed to correct one field in my listing! Even Google can process verifications in a more timely fashion than Yahoo. Piss-poor customer service.",0,1
2014-08-26l,2014-08-30l,2014-08,140820-037532,1199651,sunilrd,Email,2014-08-20l,2014-08-26l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,7966,1,2,,1,I had a question about password security which still has not been addressed.,0,1
2014-08-26l,2014-08-30l,2014-08,140819-047744,1199654,sunilrd,Email,2014-08-19l,2014-08-24l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,6517,7,2,,10,,0,1
2014-08-26l,2014-08-30l,2014-08,140826-025632,1199734,amreenb,Email,2014-08-26l,2014-08-26l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,248,10,2,,5,,0,1
2014-08-26l,2014-08-30l,2014-08,140818-004666,1199783,christur,Email,2014-08-18l,2014-08-26l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,11474,10,2,,10,You should offer cart in £ plus .co.uk address if you want to go at UK market.,0,1
2014-08-26l,2014-08-30l,2014-08,140819-015805,1199784,ancilava,Email,2014-08-19l,2014-08-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7023,1,2,,7,,0,1
2014-08-26l,2014-08-30l,2014-08,140813-049247,1199789,jitender,Email,2014-08-13l,2014-08-18l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,7594,6,2,,9,,0,1
